190012208,108145,waiting,Tue Feb 18 16:25:27 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,44853,answering,Tue Feb 18 16:25:42 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,9566,answering,Tue Feb 18 16:25:57 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,60000,handling,Tue Feb 18 16:26:27 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,9566,answering,Tue Feb 18 16:25:57 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190011593,43319,handling,Tue Feb 18 16:25:55 EST 2020,Tue Jan 01 14:30:00 EST 2019
190011772,60000,handling,Tue Feb 18 16:26:27 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,9566,answering,Tue Feb 18 16:25:57 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,45893,waiting,Tue Feb 18 16:26:38 EST 2020,Tue Jan 01 19:30:00 EST 2019
190011772,60000,handling,Tue Feb 18 16:26:27 EST 2020,Tue Jan 01 16:15:00 EST 2019
190011858,126419,handling,Tue Feb 18 16:26:06 EST 2020,Tue Jan 01 17:40:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,45893,waiting,Tue Feb 18 16:26:38 EST 2020,Tue Jan 01 19:30:00 EST 2019
190011772,60000,handling,Tue Feb 18 16:26:27 EST 2020,Tue Jan 01 16:15:00 EST 2019
